Photo,Temp,Class
1249,78.86,On
1235,78.94,On
1250,78.9,On
1234,78.86,On
1253,78.9,On
1231,78.9,On
1244,78.9,On
1225,78.83,On
1247,78.94,On
1218,78.97,On
1248,78.86,On
1226,78.83,On
1246,78.9,On
1232,78.97,On
1250,78.9,On
1227,78.94,On
1246,78.9,On
1232,78.94,On
1248,78.94,On
1229,78.9,On
1246,78.9,On
1232,78.79,On
1248,78.94,On
1226,78.83,On
1246,78.94,On
1231,78.94,On
1245,78.94,On
1226,78.94,On
1244,78.83,On
1228,78.9,On
1246,78.9,On
1226,78.86,On
1245,78.94,On
1232,78.94,On
1244,78.94,On
1226,78.97,On
1246,78.94,On
1231,78.86,On
1247,78.94,On
1229,78.83,On
1246,78.94,On
1233,78.9,On
1246,78.9,On
1226,78.83,On
1247,78.9,On
1232,78.94,On
1245,78.86,On
1203,79.37,On
1204,79.12,On
1220,79.37,On
1200,79.34,On
1233,78.79,On
1214,78.83,On
1231,78.75,On
1212,78.75,On
1228,78.97,On
1211,78.94,On
1234,78.83,On
1214,78.79,On
1233,78.83,On
1211,78.79,On
1234,78.79,On
1215,78.83,On
1233,78.94,On
1214,78.79,On
1231,78.75,On
1215,78.75,On
1230,78.79,On
1209,78.83,On
1228,78.68,On
1213,78.79,On
1234,78.68,On
1212,78.83,On
1229,78.75,On
1214,78.83,On
1231,78.75,On
1211,78.79,On
1229,78.79,On
1214,78.83,On
1234,78.83,On
1210,78.75,On
1239,78.61,On
1214,78.79,On
1233,78.83,On
1213,78.75,On
1231,78.9,On
1210,78.75,On
1231,78.86,On
1209,78.75,On
1232,78.83,On
1213,78.79,On
1230,78.79,On
1212,78.83,On
1230,78.64,On
1215,78.83,On
1237,78.53,On
1212,78.83,On
1230,78.75,On
1210,78.75,On
1232,78.72,On
1212,78.86,On
1231,78.83,On
1210,78.86,On
1230,78.79,On
1211,78.79,On
1226,78.9,On
1210,78.72,On
1231,78.75,On
1210,78.79,On
1230,78.83,On
1208,78.72,On
1231,78.83,On
1210,78.75,On
1229,78.79,On
1212,78.75,On
1231,78.83,On
1211,78.79,On
1230,78.75,On
1213,78.83,On
1235,78.53,On
1210,78.75,On
1230,78.79,On
1215,78.68,On
1229,78.75,On
1209,78.79,On
1229,78.75,On
1216,78.43,On
1233,78.83,On
1208,78.75,On
1226,78.75,On
1212,78.64,On
1232,78.83,On
1210,78.68,On
1230,78.75,On
1212,78.79,On
1233,78.75,On
1210,78.72,On
1232,78.75,On
1210,78.79,On
1231,78.75,On
1209,78.75,On
1231,78.75,On
1216,78.53,On
1230,78.75,On
1210,78.64,On
1229,78.64,On
1211,78.64,On
1231,78.75,On
1206,78.75,On
1230,78.83,On
1209,78.9,On
1228,78.72,On
1210,78.75,On
1230,78.72,On
1210,78.72,On
1235,78.72,On
1211,78.68,On
1228,78.79,On
1211,78.72,On
1232,78.86,On
1211,78.72,On
1229,78.83,On
1214,78.79,On
1230,78.75,On
1206,78.75,On
1229,78.83,On
1209,78.75,On
1233,78.83,On
1206,78.72,On
1231,78.83,On
1208,78.75,On
1230,78.75,On
1206,78.79,On
1229,78.75,On
1214,78.75,On
1231,78.75,On
1206,78.72,On
1229,78.75,On
1210,78.75,On
1232,78.75,On
1210,78.68,On
1228,78.75,On
1212,78.75,On
1230,78.64,On
1209,78.75,On
1226,78.72,On
1211,78.79,On
1231,78.75,On
1211,78.83,On
1228,78.75,On
1218,78.53,On
1230,78.79,On
1209,78.75,On
1230,78.79,On
1214,78.83,On
1232,78.79,On
1211,78.64,On
1227,78.97,On
1211,78.72,On
1230,78.75,On
1210,78.75,On
1229,78.83,On
1212,78.75,On
1230,78.75,On
1208,78.79,On
1226,78.86,On
1211,78.72,On
1230,78.79,On
1208,78.75,On
1230,78.83,On
1208,78.83,On
1230,78.79,On
1209,78.72,On
1227,78.79,On
1210,78.79,On
1232,78.83,On
1207,78.79,On
1228,78.79,On
1210,78.83,On
1230,78.75,On
1206,78.75,On
1230,78.83,On
1210,78.9,On
1231,78.75,On
1206,78.79,On
1229,78.72,On
1209,78.79,On
1231,78.75,On
1205,78.75,On
1231,78.83,On
1210,78.79,On
1228,78.72,On
1209,78.75,On
1233,78.83,On
1208,78.79,On
1230,78.75,On
1208,77.7,On
1230,78.75,On
1210,78.79,On
1230,78.79,On
1207,78.68,On
1227,78.83,On
1208,78.75,On
1230,78.83,On
1207,78.75,On
1226,78.79,On
1206,78.75,On
1233,78.64,On
1209,78.64,On
1231,78.86,On
1210,78.75,On
1228,78.79,On
1206,78.83,On
1229,78.79,On
1209,78.79,On
1228,78.79,On
1207,78.86,On
1230,78.79,On
1211,78.79,On
1230,78.83,On
1204,78.79,On
1225,78.68,On
1208,78.75,On
1227,78.75,On
1212,78.5,On
1227,78.79,On
1210,78.83,On
1228,78.75,On
1209,78.83,On
1228,78.83,On
1206,78.68,On
1231,78.83,On
1206,78.79,On
1226,78.79,On
1209,78.75,On
1228,78.75,On
1207,78.75,On
1228,78.83,On
1210,78.68,On
1230,78.83,On
1205,78.75,On
1227,78.86,On
1206,78.75,On
1229,78.83,On
1206,78.75,On
1226,78.79,On
1210,78.72,On
1231,78.83,On
1206,78.75,On
1229,78.79,On
1209,78.79,On
1229,78.79,On
1206,78.83,On
1227,78.79,On
1209,78.75,On
1228,78.79,On
1206,78.79,On
1229,78.83,On
1213,78.68,On
1233,78.64,On
1205,78.83,On
1230,78.75,On
1206,78.83,On
1231,78.79,On
1205,78.79,On
1228,78.75,On
1208,78.79,On
1228,78.79,On
1205,78.75,On
1229,78.79,On
1208,78.86,On
1228,78.72,On
1205,78.75,On
1230,78.86,On
1211,78.75,On
1230,78.83,On
1208,78.75,On
1227,78.79,On
1208,78.64,On
1230,78.86,On
1207,78.75,On
1228,78.86,On
1212,78.64,On
1230,78.83,On
1213,78.5,On
1231,78.83,On
1210,78.79,On
1234,78.53,On
1205,78.75,On
1228,78.75,On
1208,78.72,On
1230,78.83,On
1204,78.75,On
1229,78.83,On
1209,78.79,On
1231,78.83,On
1207,78.75,On
1231,78.94,On
1209,78.83,On
1228,78.75,On
1205,78.79,On
1226,78.75,On
1210,78.75,On
1229,78.83,On
1204,78.79,On
1228,78.79,On
1210,78.79,On
1230,78.75,On
1207,78.86,On
1232,78.68,On
1210,78.64,On
1230,78.83,On
1206,78.79,On
1227,78.79,On
1209,78.79,On
1231,78.79,On
1208,78.79,On
1229,78.79,On
1209,78.79,On
1231,78.75,On
1205,78.83,On
1228,78.83,On
1206,78.83,On
1226,78.79,On
1207,78.83,On
1227,78.72,On
1208,78.75,On
1230,78.83,On
1205,78.79,On
1228,78.79,On
1208,78.68,On
1231,78.83,On
1205,78.75,On
1230,78.83,On
1208,78.72,On
1231,78.97,On
1204,78.75,On
1230,78.86,On
1208,78.79,On
1230,78.83,On
1204,78.75,On
1229,78.79,On
1206,78.79,On
1231,78.83,On
1207,78.79,On
1229,78.75,On
1210,78.79,On
1230,78.79,On
1205,78.79,On
1229,78.75,On
1211,78.86,On
1234,78.53,On
1208,78.83,On
1229,78.79,On
1211,78.83,On
1231,78.83,On
1206,78.79,On
1227,78.72,On
1211,78.83,On
1228,78.83,On
1204,78.9,On
1227,79.01,On
1203,78.94,On
1228,78.83,On
1205,78.75,On
1223,78.94,On
1207,78.79,On
1227,78.79,On
1204,78.75,On
1228,78.86,On
1210,78.83,On
1231,78.83,On
1202,78.75,On
1232,78.72,On
1211,78.75,On
1231,78.79,On
1206,78.75,On
1227,78.83,On
1208,78.68,On
1228,78.75,On
1205,78.75,On
1230,78.79,On
1211,78.83,On
1231,78.79,On
1205,78.72,On
1229,78.75,On
1209,78.79,On
1230,78.9,On
1208,78.83,On
1227,78.79,On
1208,78.79,On
1235,78.57,On
1207,78.9,On
1231,78.83,On
1208,78.79,On
1227,78.83,On
1206,78.9,On
1230,78.79,On
1208,78.79,On
1230,78.79,On
1207,78.9,On
1230,78.79,On
1206,78.75,On
1229,78.86,On
1205,78.75,On
1228,78.79,On
1208,78.75,On
1232,78.68,On
1204,78.75,On
1228,78.79,On
1208,78.75,On
1229,78.75,On
1211,78.68,On
1225,79.01,On
1204,78.97,On
1226,78.97,On
1202,78.94,On
1226,79.01,On
1207,78.75,On
1230,78.79,On
1207,78.79,On
1227,78.79,On
1210,78.64,On
1229,78.79,On
1205,78.79,On
1228,78.86,On
1207,78.72,On
1230,78.83,On
1206,78.75,On
1227,78.79,On
1210,78.75,On
1228,78.79,On
1203,78.75,On
1228,78.79,On
1209,78.83,On
1228,78.75,On
1205,78.75,On
1228,78.75,On
1205,78.79,On
1229,78.79,On
1203,78.83,On
1226,78.75,On
1208,78.83,On
1230,78.79,On
1206,78.83,On
1229,78.79,On
1210,78.86,On
1230,78.75,On
1207,78.83,On
1227,78.79,On
1210,78.83,On
1230,78.79,On
1205,78.75,On
1227,78.68,On
1209,78.83,On
1231,78.83,On
1206,78.79,On
1225,78.79,On
1208,78.79,On
1231,78.72,On
1204,78.83,On
1229,78.75,On
1210,78.79,On
1233,78.68,On
1209,78.61,On
1229,78.79,On
1211,78.83,On
1230,78.79,On
1204,78.68,On
1229,78.79,On
1208,78.72,On
1229,78.75,On
1206,78.79,On
1229,78.83,On
1208,78.79,On
1227,78.75,On
1208,78.75,On
1228,78.83,On
1209,78.75,On
1226,78.79,On
1206,78.75,On
1228,78.83,On
1209,78.79,On
1228,78.79,On
1202,78.75,On
1234,78.64,On
1208,78.83,On
1228,78.75,On
1205,78.79,On
1226,78.79,On
1207,78.75,On
1226,78.75,On
1206,78.83,On
1226,78.75,On
1208,78.79,On
1226,78.68,On
1207,78.9,On
1229,78.79,On
1209,78.79,On
1229,78.64,On
1203,78.79,On
1228,78.83,On
1211,78.83,On
1230,78.68,On
1204,78.79,On
1229,78.75,On
1211,78.86,On
1230,78.83,On
1205,78.79,On
1234,78.64,On
1209,78.79,On
1230,78.83,On
1210,78.57,On
1229,78.83,On
1212,78.64,On
1232,78.68,On
1207,78.79,On
1228,78.83,On
1210,78.75,On
1230,78.86,On
1204,78.79,On
1230,78.61,On
1209,78.75,On
1231,78.83,On
1203,78.68,On
1230,78.79,On
1210,78.75,On
1236,78.64,On
1202,78.72,On
1227,78.75,On
1208,78.75,On
1229,78.83,On
1203,78.75,On
1226,78.75,On
1209,78.86,On
1229,78.83,On
1206,78.79,On
1226,78.79,On
1208,78.68,On
1231,78.79,On
1205,78.75,On
1231,78.68,On
1210,78.83,On
1230,78.83,On
1205,78.79,On
1228,78.79,On
1209,78.86,On
1229,78.75,On
1201,78.79,On
1227,78.72,On
1208,78.79,On
1230,78.75,On
1204,78.75,On
1229,78.79,On
1207,78.83,On
1227,78.75,On
1204,78.83,On
1229,78.83,On
1207,78.79,On
1231,78.83,On
1204,78.79,On
1229,78.83,On
1209,78.79,On
1230,78.83,On
1205,78.79,On
1230,78.68,On
1210,78.64,On
1226,78.97,On
1203,78.79,On
1226,78.79,On
1205,78.72,On
1229,78.83,On
1207,78.83,On
1230,78.68,On
1209,78.79,On
1228,78.83,On
1211,78.68,On
1225,78.79,On
1208,78.72,On
1226,78.79,On
1205,78.83,On
1230,78.83,On
1214,78.61,On
1231,78.79,On
1204,78.75,On
1227,78.79,On
1210,78.86,On
1226,78.68,On
1203,78.79,On
1226,78.79,On
1209,78.79,On
1232,78.64,On
1208,78.86,On
1230,78.83,On
1208,78.83,On
1227,78.75,On
1206,78.83,On
1227,78.79,On
1208,78.86,On
1227,78.75,On
1205,78.83,On
1230,78.75,On
1208,78.83,On
1227,78.79,On
1205,78.75,On
1226,78.79,On
1208,78.83,On
1228,78.83,On
1206,78.83,On
1229,78.83,On
1205,78.72,On
1229,78.79,On
1202,78.75,On
1230,78.83,On
1208,78.79,On
1229,78.83,On
1208,78.68,On
1233,78.68,On
1204,78.94,On
1228,78.83,On
1203,78.75,On
1227,78.83,On
1206,78.68,On
1231,78.83,On
1207,78.79,On
1227,78.79,On
1209,78.72,On
1226,78.83,On
1205,78.79,On
1227,78.83,On
1211,78.75,On
1228,78.83,On
1206,78.75,On
1229,78.83,On
1210,78.83,On
1230,78.83,On
1207,78.79,On
1227,78.79,On
1206,78.72,On
1227,78.79,On
1202,78.75,On
1224,78.64,On
1207,78.79,On
1228,78.83,On
1207,78.79,On
1228,78.79,On
1209,78.83,On
1228,78.75,On
1207,78.83,On
1229,78.79,On
1211,78.86,On
1228,78.75,On
1204,78.75,On
1227,78.79,On
1206,78.75,On
1229,78.79,On
1201,78.79,On
1226,78.79,On
1206,78.75,On
1230,78.83,On
1207,78.79,On
1229,78.9,On
1210,78.79,On
1230,78.79,On
1206,78.79,On
1226,78.79,On
1208,78.79,On
1232,78.68,On
1207,78.61,On
1227,79.01,On
1209,78.75,On
1227,78.75,On
1206,78.75,On
1226,78.79,On
1205,78.75,On
1227,78.83,On
1206,78.64,On
1230,78.86,On
1206,78.75,On
1227,78.75,On
1204,78.75,On
1229,78.83,On
1209,78.79,On
1229,78.83,On
1207,78.83,On
1229,78.83,On
1204,78.75,On
1226,78.83,On
1208,78.64,On
1231,78.75,On
1207,78.79,On
1230,78.83,On
1204,78.75,On
1226,78.83,On
1214,78.64,On
1228,78.75,On
1204,78.75,On
1229,78.68,On
1207,78.75,On
1229,78.83,On
1205,78.83,On
1227,78.83,On
1208,78.72,On
1230,78.83,On
1206,78.79,On
1229,78.86,On
1208,78.75,On
1226,78.79,On
1206,78.83,On
1225,78.75,On
1209,78.75,On
1228,78.75,On
1205,78.79,On
1231,78.79,On
1208,78.83,On
1227,78.83,On
1204,78.79,On
1227,78.83,On
1213,78.68,On
1232,78.53,On
1209,78.68,On
1224,78.75,On
1210,78.75,On
1226,78.75,On
1203,78.75,On
1228,78.79,On
1209,78.79,On
1227,78.79,On
1203,78.83,On
1227,78.75,On
1209,78.83,On
1226,78.79,On
1206,78.79,On
1225,78.79,On
1209,78.75,On
1227,78.75,On
1205,78.83,On
1227,78.83,On
1207,78.75,On
1228,78.79,On
1201,78.83,On
1227,78.75,On
1208,78.79,On
1227,78.83,On
1204,78.79,On
1229,78.79,On
1206,78.75,On
1231,78.86,On
1204,78.83,On
1228,78.64,On
1209,78.75,On
1231,78.79,On
1204,78.83,On
1224,78.79,On
1208,78.83,On
1228,78.68,On
1204,78.79,On
1229,78.79,On
1209,78.61,On
1229,78.75,On
1205,78.79,On
1226,78.79,On
1206,78.68,On
1225,78.79,On
1205,78.75,On
1227,78.83,On
1211,78.75,On
1230,78.86,On
1208,78.64,On
1227,78.83,On
1211,78.68,On
1228,78.64,On
1204,78.75,On
1226,78.79,On
1210,78.75,On
1227,78.79,On
1204,78.79,On
1226,78.75,On
1206,78.72,On
1227,78.79,On
1203,78.75,On
1224,78.79,On
1210,78.83,On
1227,78.72,On
1206,78.75,On
1226,78.79,On
1208,78.83,On
1227,78.75,On
1204,78.79,On
1224,78.75,On
1208,78.79,On
1227,78.75,On
1204,78.75,On
1229,78.83,On
1211,78.86,On
1226,78.75,On
1204,78.75,On
1226,78.75,On
1208,78.79,On
1228,78.79,On
1207,78.83,On
1227,78.75,On
1211,78.68,On
1225,78.75,On
1207,78.9,On
1226,78.68,On
1211,78.83,On
1191,79.26,On
1212,78.97,On
1202,79.3,On
1208,79.26,On
1222,78.43,On
1225,78.35,On
1221,78.43,On
1223,78.64,On
1221,78.43,On
1224,78.43,On
1217,78.46,On
1228,78.39,On
1223,78.46,On
1226,78.43,On
1220,78.43,On
1224,78.39,On
1220,78.43,On
1223,78.46,On
1220,78.43,On
1225,78.43,On
1222,78.43,On
1225,78.43,On
1221,78.46,On
1227,78.46,On
1220,78.35,On
1220,78.39,On
1218,78.35,On
1223,78.43,On
1223,78.43,On
1221,78.46,On
1219,78.39,On
1224,78.39,On
1222,78.35,On
1225,78.46,On
1217,78.39,On
1226,78.46,On
1220,78.39,On
1222,78.43,On
1217,78.39,On
1224,78.43,On
1222,78.39,On
1223,78.46,On
1216,78.39,On
1227,78.46,On
1223,78.39,On
1222,78.43,On
1219,78.43,On
1225,78.43,On
1221,78.39,On
1223,78.39,On
1217,78.43,On
1222,78.35,On
1219,78.35,On
1224,78.39,On
1217,78.64,On
1223,78.35,On
1218,78.46,On
1216,78.39,On
1213,78.46,On
1217,78.35,On
1215,78.39,On
1221,78.43,On
1217,78.57,On
1227,78.35,On
1226,78.43,On
1235,78.43,On
1233,78.46,On
1242,78.39,On
1244,78.39,On
1251,78.39,On
1253,78.32,On
1259,78.43,On
1264,78.39,On
1269,78.43,On
1271,78.35,On
1280,78.43,On
1283,78.39,On
1295,78.46,On
1294,78.43,On
1304,78.46,On
1305,78.46,On
1316,78.43,On
1319,78.43,On
1329,78.46,On
1331,78.46,On
1339,78.43,On
1341,78.5,On
1346,78.43,On
1348,78.43,On
1352,78.43,On
1351,78.5,On
1358,78.43,On
1359,78.5,On
1359,78.46,On
1355,78.5,On
1353,78.43,On
1347,78.43,On
1349,78.46,On
1340,78.46,On
1342,78.5,On
1336,78.53,On
1332,78.5,On
1325,78.46,On
1321,78.57,On
1317,78.46,On
1314,78.5,On
1303,78.43,On
1303,78.46,On
1293,78.46,On
1288,78.53,On
1275,78.43,On
1272,78.43,On
1258,78.39,On
1257,78.5,On
1243,78.46,On
1241,78.43,On
1229,78.46,On
1223,78.53,On
1208,78.43,On
1211,78.32,On
1197,78.35,On
1196,78.39,On
1180,78.43,On
1181,78.35,On
1169,78.35,On
1171,78.46,On
1159,78.43,On
1165,78.43,On
1152,78.35,On
1157,78.39,On
1144,78.43,On
1152,78.35,On
1143,78.35,On
1150,78.39,On
1143,78.35,On
1151,78.43,On
1143,78.35,On
1154,78.46,On
1145,78.32,On
1157,78.39,On
1153,78.35,On
1164,78.32,On
1154,78.35,On
1171,78.24,On
1168,78.35,On
1183,78.39,On
1177,78.35,On
1190,78.43,On
1204,78.5,On
1217,78.53,On
1214,78.57,On
1231,78.5,On
1232,78.53,On
1245,78.57,On
1247,78.5,On
1263,78.61,On
1264,78.5,On
1281,78.57,On
1285,78.53,On
1298,78.53,On
1300,78.5,On
1315,78.57,On
1317,78.57,On
1330,78.5,On
1335,78.61,On
1345,78.57,On
1347,78.57,On
1354,78.61,On
1361,78.57,On
1369,78.53,On
1372,78.64,On
1381,78.64,On
1376,78.57,On
1384,78.53,On
1381,78.53,On
1389,78.57,On
1386,78.61,On
1391,78.61,On
1385,78.57,On
1389,78.64,On
1383,78.57,On
1383,78.53,On
1377,78.57,On
1378,78.64,On
1373,78.64,On
1368,78.57,On
1358,78.57,On
1359,78.5,On
1348,78.61,On
1351,76.93,On
1332,78.57,On
1331,78.61,On
1321,78.64,On
1316,78.53,On
1301,78.57,On
1299,78.53,On
1285,78.53,On
1281,78.57,On
1268,78.57,On
1269,78.5,On
1253,78.5,On
1255,78.53,On
1239,78.53,On
1238,78.46,On
1224,78.46,On
1226,78.57,On
1210,78.46,On
1212,78.57,On
1199,78.5,On
1201,78.53,On
1189,78.53,On
1191,78.5,On
1180,78.53,On
1187,78.5,On
1174,78.5,On
1183,78.43,On
1172,78.46,On
1183,78.43,On
1177,78.53,On
1188,78.5,On
1181,78.53,On
1191,78.46,On
1182,78.43,On
1201,78.53,On
1199,78.5,On
1213,78.5,On
1203,78.5,On
1220,78.53,On
1223,78.46,On
1242,78.57,On
1240,78.61,On
1254,78.53,On
1254,78.57,On
1272,78.57,On
1267,78.57,On
1282,78.53,On
1284,78.53,On
1299,78.61,On
1299,78.57,On
1314,78.53,On
1319,78.68,On
1326,78.57,On
1325,78.57,On
1341,78.57,On
1343,78.53,On
1355,78.64,On
1349,78.53,On
1360,78.57,On
1359,78.57,On
1369,78.64,On
1364,78.61,On
1375,78.61,On
1372,78.61,On
1381,78.61,On
1375,78.68,On
1381,78.64,On
1378,78.64,On
1380,78.5,On
1376,78.64,On
1378,78.64,On
1373,78.64,On
1373,78.68,On
1367,78.64,On
1365,78.75,On
1359,78.61,On
1361,78.61,On
1345,78.57,On
1351,78.64,On
1336,78.57,On
1337,78.61,On
1323,78.61,On
1326,78.64,On
1311,78.68,On
1309,78.64,On
1293,78.57,On
1295,78.53,On
1280,78.61,On
1278,78.32,On
1259,78.53,On
1261,78.61,On
1251,78.53,On
1252,78.57,On
1235,78.61,On
1234,78.64,On
1223,78.53,On
1223,78.61,On
1206,78.57,On
1214,78.57,On
1199,78.53,On
1204,78.57,On
1187,78.61,On
1192,78.5,On
1185,78.53,On
1184,78.61,On
1177,78.57,On
1189,78.5,On
1177,78.53,On
1189,78.46,On
1178,78.61,On
1193,78.53,On
1186,78.5,On
1198,78.53,On
1193,78.57,On
1206,78.57,On
1202,78.5,On
1213,78.5,On
1211,78.57,On
1225,78.53,On
1225,78.53,On
1245,78.57,On
1237,78.53,On
1254,78.53,On
1253,78.53,On
1268,78.57,On
1264,78.61,On
1283,78.57,On
1286,78.61,On
1298,78.57,On
1297,78.64,On
1316,78.64,On
1316,78.64,On
1327,78.53,On
1325,78.53,On
1339,78.57,On
1340,78.57,On
1351,78.57,On
1346,78.53,On
1361,78.57,On
1362,78.61,On
1371,78.61,On
1367,78.61,On
1376,78.64,On
1377,78.64,On
1385,78.68,On
1381,78.75,On
1387,78.68,On
1382,78.61,On
1384,78.61,On
1380,78.64,On
1387,78.64,On
1380,78.57,On
1379,78.61,On
1372,78.57,On
1378,78.64,On
1370,78.61,On
1373,78.64,On
1360,78.57,On
1365,78.72,On
1355,78.61,On
1355,78.61,On
1341,78.64,On
1342,78.64,On
1326,78.68,On
1326,78.53,On
1313,78.61,On
1312,78.61,On
1301,78.61,On
1301,78.57,On
1285,78.61,On
1285,78.57,On
1269,78.57,On
1272,78.64,On
1255,78.61,On
1254,78.61,On
1240,78.57,On
1240,78.64,On
1223,78.64,On
1231,78.57,On
1213,78.53,On
1218,78.57,On
1200,78.61,On
1205,78.5,On
1195,78.53,On
1199,78.5,On
1187,78.57,On
1198,78.57,On
1183,78.5,On
1193,78.57,On
1179,78.46,On
1191,78.61,On
1176,78.53,On
1191,78.53,On
1177,78.5,On
1190,78.5,On
1181,78.5,On
1195,78.57,On
1185,78.57,On
1199,78.46,On
1192,78.57,On
1209,78.53,On
1203,78.61,On
1214,78.57,On
1212,78.5,On
1231,78.64,On
1222,78.5,On
1246,78.57,On
1239,78.57,On
1255,78.57,On
1253,78.53,On
1268,78.5,On
1270,78.57,On
1284,78.57,On
1285,78.61,On
1298,78.5,On
1299,78.64,On
1315,78.57,On
1316,78.64,On
1329,78.57,On
1331,78.61,On
1342,78.68,On
1342,78.64,On
1354,78.64,On
1353,78.57,On
1367,78.64,On
1361,78.68,On
1377,78.64,On
1372,78.68,On
1381,78.64,On
1376,78.64,On
1382,78.57,On
1379,78.64,On
1384,78.64,On
1380,78.64,On
1384,78.57,On
1381,78.64,On
1381,78.64,On
1373,78.57,On
1376,78.64,On
1365,78.61,On
1369,78.68,On
1358,78.68,On
1356,78.57,On
1347,78.64,On
1349,78.61,On
1331,78.64,On
1335,78.61,On
1322,78.57,On
1319,78.57,On
1302,78.64,On
1308,78.61,On
1291,78.57,On
1291,78.5,On
1271,78.53,On
1277,78.57,On
1259,78.57,On
1263,78.57,On
1241,78.5,On
1247,78.61,On
1228,78.53,On
1233,78.53,On
1215,78.57,On
1222,78.57,On
1204,78.53,On
1213,78.53,On
1193,78.53,On
1204,78.57,On
1187,78.53,On
1198,78.53,On
1176,78.5,On
1195,78.57,On
1178,78.53,On
1190,78.53,On
1177,78.5,On
1195,78.57,On
1180,78.46,On
1196,78.5,On
1185,78.53,On
1201,78.53,On
1196,78.57,On
1206,78.53,On
1201,78.61,On
1219,78.53,On
1214,78.57,On
1229,78.57,On
1225,78.53,On
1245,78.57,On
1242,78.53,On
1258,78.61,On
1255,78.57,On
1275,78.61,On
1270,78.61,On
1286,78.57,On
1283,78.64,On
1301,78.5,On
1303,78.64,On
1316,78.61,On
1314,78.61,On
1334,78.61,On
1332,78.53,On
1344,78.57,On
1342,78.61,On
1352,78.57,On
1355,78.61,On
1369,78.68,On
1362,78.57,On
1376,78.64,On
1373,78.64,On
1384,78.61,On
1379,78.64,On
1388,78.57,On
1383,78.64,On
1391,78.68,On
1383,78.61,On
1391,78.61,On
1388,78.64,On
1390,78.64,On
1379,78.61,On
1385,78.61,On
1376,78.61,On
1381,78.61,On
1366,78.57,On
1375,78.61,On
1361,78.61,On
1362,78.57,On
1349,78.61,On
1353,78.57,On
1340,78.64,On
1338,78.68,On
1327,78.64,On
1324,78.57,On
1309,78.53,On
1316,78.64,On
1293,78.57,On
1301,78.61,On
1283,78.61,On
1284,78.61,On
1265,78.64,On
1271,78.61,On
1253,78.53,On
1255,78.61,On
1236,78.61,On
1243,78.57,On
1225,78.57,On
1230,78.61,On
1211,78.53,On
1221,78.61,On
1200,78.5,On
1210,78.61,On
1189,78.53,On
1207,78.61,On
1187,78.53,On
1196,78.53,On
1178,78.5,On
1195,78.53,On
1178,78.53,On
1191,78.53,On
1175,78.64,On
1190,78.57,On
1177,78.5,On
1195,78.61,On
1179,78.53,On
1199,78.57,On
1185,78.5,On
1204,78.53,On
1189,78.61,On
1209,78.5,On
1204,78.57,On
1221,78.57,On
1212,78.57,On
1233,78.53,On
1231,78.57,On
1245,78.5,On
1238,78.57,On
1259,78.57,On
1254,78.5,On
1268,78.57,On
1266,78.57,On
1286,78.61,On
1287,78.61,On
1302,78.61,On
1295,78.61,On
1313,78.57,On
1313,78.57,On
1327,78.5,On
1327,78.57,On
1340,78.53,On
1339,78.57,On
1355,78.64,On
1349,78.57,On
1363,78.64,On
1360,78.57,On
1368,78.68,On
1365,78.61,On
1379,78.57,On
1377,78.64,On
1382,78.57,On
1377,78.64,On
1387,78.61,On
1378,78.57,On
1386,78.64,On
1372,78.68,On
1382,78.61,On
1372,78.64,On
1373,78.53,On
1361,78.57,On
1368,78.72,On
1353,78.57,On
1358,78.61,On
1344,78.61,On
1345,78.57,On
1336,78.61,On
1337,78.57,On
1321,78.61,On
1323,78.5,On
1306,78.61,On
1310,78.57,On
1291,78.61,On
1293,78.57,On
1277,78.53,On
1280,78.53,On
1257,78.39,On
1265,78.57,On
1247,78.53,On
1248,78.53,On
1229,78.57,On
1238,78.46,On
1218,78.5,On
1226,78.5,On
1205,78.61,On
1212,78.5,On
1198,78.5,On
1204,78.57,On
1187,78.53,On
1204,78.53,On
1187,78.46,On
1199,78.53,On
